timestamp,tp9,af7,af8,tp10,aux1,aux2,aux3,aux4
1.207031,8.393252,11.670433,10.498571,12.372475,12.829096,12.910657,14.923750,14.359603
1.210938,8.451029,11.762890,10.353798,12.615697,12.597319,13.097611,14.818513,14.360943
1.214844,8.605163,11.752767,10.306334,12.774812,12.429387,13.241414,14.741107,14.338966
1.218750,8.834585,11.656290,10.345429,12.855225,12.323726,13.342068,14.690469,14.297997
1.222656,9.109406,11.500436,10.447905,12.876070,12.264117,13.414889,14.649506,14.259544
1.226562,9.396257,11.317364,10.583858,12.864448,12.225495,13.484650,14.591088,14.256075
1.230469,9.664081,11.138086,10.723479,12.848158,12.181671,13.577330,14.486970,14.321247
1.234375,9.889313,10.986633,10.843519,12.848591,12.113118,13.711543,14.317317,14.479168
1.238281,10.059454,10.875887,10.932050,12.875379,12.012954,13.891825,14.078340,14.735578
1.242188,10.174425,10.805870,10.990522,12.924002,11.889683,14.105486,13.785990,15.073361
1.246094,10.245442,10.764809,11.032708,12.976886,11.766004,14.323891,13.474644,15.453745
1.250000,10.291709,10.732707,11.080800,13.007748,11.673930,14.507968,13.190943,15.823082
1.253906,10.335574,10.686668,11.159498,12.988216,11.647300,14.616710,12.984147,16.123679
1.257812,10.397152,10.606831,11.289410,12.895237,11.713403,14.616709,12.895285,16.306117
1.261719,10.489465,10.481697,11.481187,12.717593,11.885642,14.490472,12.947658,16.340061
1.265625,10.615089,10.311692,11.731712,12.460045,12.158981,14.241542,13.141027,16.220927
1.269531,10.764971,10.110224,12.023186,12.144094,12.509266,13.895141,13.450881,15.970779
1.273438,10.919678,9.901956,12.325398,11.805128,12.896694,13.494121,13.833048,15.633232
1.277344,11.052851,9.718622,12.600750,11.486479,13.272728,13.091051,14.232572,15.263646
1.281250,11.136216,9.593163,12.811064,11.231586,13.589018,12.738193,14.594823,14.917009
1.285156,11.145189,9.553370,12.924770,11.075913,13.806403,12.477594,14.876243,14.636473
1.289062,11.063992,9.616273,12.923036,11.040302,13.902059,12.333502,15.052248,14.445304
1.292969,10.889281,9.784415,12.803557,11.127159,13.873263,12.308749,15.120543,14.344095
1.296875,10.631571,10.044770,12.581227,11.320274,13.736996,12.385856,15.099165,14.313763
1.300781,10.314148,10.370544,12.285543,11.588287,13.525524,12.532473,15.019925,14.323340
1.304688,9.969648,10.725526,11.955263,11.891061,13.278988,12.709819,14.918960,14.340397
1.308594,9.634910,11.070175,11.631390,12.187578,13.036706,12.882062,14.826834,14.341266
1.312500,9.345056,11.368249,11.349908,12.443701,12.829111,13.024433,14.760673,14.318334
1.316406,9.127892,11.592727,11.135728,12.638141,12.672142,13.128151,14.720283,14.282457
1.320312,8.999652,11.729869,10.999035,12.765431,12.565262,13.201075,14.689200,14.259863
1.324219,8.962867,11.780674,10.934744,12.835308,12.493488,13.263992,14.640329,14.284333
1.328125,9.006729,11.759484,10.925095,12.868758,12.432862,13.343535,14.544715,14.386751
1.332031,9.109852,11.690081,10.944775,12.891650,12.358010,13.463513,14.381143,14.584788
1.335938,9.244858,11.600085,10.967442,12.927452,12.249966,13.636857,14.144070,14.875531
1.339844,9.383914,11.514820,10.972218,12.990693,12.102370,13.860202,13.847774,15.233100
1.343750,9.504118,11.451905,10.948757,13.082658,11.924543,14.112529,13.525521,15.612087
1.347656,9.591725,11.417659,10.899791,13.190323,11.740637,14.358314,13.223808,15.956134
1.351562,9.644384,11.406059,10.840610,13.288795,11.585003,14.554535,12.992930,16.209661
1.355469,9.670990,11.400432,10.795573,13.346739,11.494779,14.659965,12.876080,16.329933
1.359375,9.689194,11.377533,10.792404,13.333625,11.501350,14.644610,12.899562,16.296517
1.363281,9.721084,11.313163,10.855489,13.227170,11.622638,14.497071,13.066469,16.115814
1.367188,9.787889,11.188151,10.999609,13.019348,11.857995,14.228085,13.355377,15.819565
1.371094,9.904790,10.993459,11.225492,12.719561,12.186916,13.869353,13.724401,15.457687
1.375000,10.076844,10.733335,11.518159,12.354250,12.571939,13.467858,14.119693,15.087213
1.378906,10.296879,10.425824,11.848480,11.962921,12.965166,13.076911,14.486410,14.760055
1.382812,10.545785,10.100474,12.177701,11.591375,13.317037,12.745920,14.779587,14.512539
1.386719,10.795204,9.793650,12.464046,11.283529,13.585459,12.511156,14.972419,14.359223
1.390625,11.012125,9.542338,12.670097,11.073519,13.743358,12.389568,15.060068,14.292355
1.394531,11.164548,9.377633,12.769467,10.979729,13.783012,12.376967,15.058248,14.286910
1.398438,11.227147,9.319189,12.751409,11.001964,13.716311,12.450879,14.997084,14.309721
1.402344,11.185866,9.371704,12.622470,11.122344,13.570941,12.577296,14.911894,14.330193
1.406250,11.040576,9.524137,12.404831,11.309664,13.383420,12.719642,14.833272,14.329721
1.410156,10.805287,9.751799,12.131729,11.526259,13.190621,12.847787,14.778978,14.307308
1.414062,10.505857,10.020911,11.840893,11.735874,13.021689,12.944953,14.749668,14.279886
1.417969,10.175642,10.294726,11.567366,11.910828,12.892194,13.010902,14.729497,14.277264
1.421875,9.849877,10.540022,11.337161,12.036970,12.801794,13.060690,14.691416,14.333026
1.425781,9.559851,10.732692,11.163062,12.115375,12.735879,13.119356,14.605761,14.473814
1.429688,9.327959,10.861366,11.043364,12.160495,12.670741,13.213906,14.449915,14.709856
1.433594,9.164531,10.928376,10.963775,12.195247,12.580995,13.364597,14.216522,15.029336
1.437500,9.067010,10.947945,10.901989,12.244184,12.447462,13.577722,13.918077,15.398239
1.441406,9.021595,10.941994,10.833929,12.326340,12.263609,13.841726,13.586592,15.765920
1.445312,9.006986,10.934493,10.740254,12.449399,12.038976,14.127719,13.268255,16.075174
1.449219,8.999463,10.945517,10.611732,12.606522,11.798707,14.394386,13.014233,16.274427
1.453125,8.978305,10.986260,10.452263,12.776632,11.579207,14.596239,12.869761,16.329104
1.457031,8.930455,11.056045,10.278907,12.928115,11.420828,14.693358,12.864074,16.229380
1.460938,8.853522,11.141959,10.118833,13.025211,11.359203,14.660371,13.003610,15.992411
1.464844,8.756518,11.221206,10.003844,13.035698,11.417171,14.492575,13.270113,15.658505
1.468750,8.658182,11.265723,9.963583,12.938222,11.599111,14.207752,13.624135,15.282151
1.472656,8.583215,11.248125,10.018862,12.727641,11.889012,13.843212,14.013124,14.920132
1.476562,8.557138,11.147777,10.176531,12.417203,12.252761,13.448677,14.382225,14.619607
1.480469,8.600802,10.955752,10.426992,12.037016,12.644198,13.076610,14.685255,14.409037
1.484375,8.725607,10.677645,10.744929,11.629089,13.013656,12.772137,14.893321,14.294077
1.488281,8.930383,10.333639,11.093157,11.239939,13.317153,12.564818,14.999127,14.259280
1.492188,9.200572,9.955754,11.428854,10.912295,13.524252,12.464077,15.016086,14.274958
1.496094,9.509911,9.582793,11.710940,10.677607,13.622927,12.459223,14.972615,14.307280
1.500000,9.824321,9.253911,11.907136,10.550924,13.620428,12.523932,14.903160,14.328847
1.503906,10.107319,9.002080,11.999287,10.529143,13.540062,12.624024,14.838289,14.326932
1.507812,10.325941,8.848669,11.985922,10.592969,13.414686,12.726610,14.796351,14.307201
1.511719,10.456095,8.800198,11.881537,10.712068,13.278470,12.808374,14.778826,14.291925
1.515625,10.486341,8.847868,11.712840,10.852262,13.158831,12.861028,14.770492,14.313176
1.519531,10.419414,8.969928,11.512738,10.983159,13.070386,12.892634,14.744358,14.402803
1.523438,10.271220,9.136367,11.313372,11.084550,13.012295,12.924526,14.670059,14.581875
1.527344,10.067515,9.315003,11.139644,11.150196,12.969551,12.984624,14.523558,14.852432
1.531250,9.838918,9.477715,11.004585,11.188194,12.917875,13.098819,14.295627,15.193846
1.535156,9.615222,9.605604,10.907507,11.217912,12.831021,13.282567,13.996877,15.564917
1.539062,9.420072,9.692048,10.835286,11.264207,12.688738,13.534816,13.657919,15.911382
1.542969,9.267035,9.743082,10.766453,11.350278,12.483481,13.835837,13.324463,16.177109
1.546875,9.157788,9.775069,10.677179,11.490784,12.224227,14.149610,13.048383,16.316307
1.550781,9.082733,9.810156,10.547842,11.686831,11.936422,14.430323,12.876816,16.303766
1.554688,9.023896,9.870511,10.368709,11.923998,11.657974,14.631580,12.841852,16.140617
1.558594,8.959512,9.972519,10.143499,12.173923,11.432091,14.716214,12.953261,15.854174
1.562500,8.869357,10.122182,9.890000,12.399184,11.298531,14.664474,13.196028,15.491912
1.566406,8.739789,10.312693,9.637543,12.560467,11.285177,14.478669,13.533279,15.111033
1.570312,8.567451,10.524710,9.421817,12.624514,11.401835,14.183187,13.913944,14.766180
1.574219,8.360911,10.729347,9.278064,12.571145,11.637643,13.819838,14.283354,14.498288
1.578125,8.139868,10.893291,9.234042,12.397841,11.962701,13.439576,14.594291,14.327221
1.582031,7.932060,10.985066,9.304225,12.120867,12.333605,13.092444,14.815920,14.249879
1.585938,7.768421,10.981203,9.486432,11.772680,12.701678,12.818021,14.938577,14.244047
1.589844,7.677421,10.871074,9.761635,11.396125,13.022137,12.638490,14.973406,14.276809
1.593750,7.679646,10.659433,10.096986,11.036633,13.262196,12.555821,14.947100,14.315193
1.597656,7.783669,10.366120,10.451497,10.734034,13.406387,12.553610,14.893192,14.336193
1.601562,7.984007,10.022973,10.783222,10.515703,13.457997,12.602996,14.842170,14.333506
1.605469,8.261574,9.668526,11.056512,10.392425,13.436411,12.671151,14.812934,14.319202
1.609375,8.586561,9.341501,11.247897,10.357799,13.371054,12.730233,14.807769,14.319905
1.613281,8.923229,9.074369,11.349419,10.391232,13.293415,12.764629,14.812083,14.368507
1.617188,9.235720,8.888195,11.368818,10.463775,13.229004,12.774736,14.798956,14.493617
1.621094,9.493819,8.789757,11.326571,10.545478,13.191147,12.776377,14.737336,14.709588
1.625000,9.677600,8.771450,11.250482,10.612601,13.178020,12.796027,14.601755,15.009835
1.628906,9.780110,8.813956,11.169008,10.653076,13.173612,12.863023,14.381062,15.365346
1.632812,9.807617,8.891078,11.104734,10.669025,13.152363,13.000704,14.083883,15.728975
1.636719,9.777417,8.975750,11.069419,10.675772,13.086369,13.218659,13.739285,16.044619
1.640625,9.713661,9.045960,11.061630,10.697609,12.953444,13.508066,13.392326,16.259136
1.644531,9.642038,9.089407,11.067479,10.761270,12.744122,13.841340,13.095413,16.334112
1.648438,9.584348,9.105926,11.064266,10.888607,12.465907,14.176326,12.897440,16.254595
1.652344,9.554048,9.107203,11.026258,11.090123,12.143679,14.464166,12.833253,16.032639
1.656250,9.553615,9.113853,10.931323,11.360872,11.816076,14.659115,12.915938,15.704779
1.660156,9.574248,9.150470,10.766991,11.679694,11.528547,14.728073,13.133775,15.324024
1.664062,9.597955,9.239675,10.534604,12.012056,11.324564,14.657667,13.452591,14.948355
1.667969,9.601603,9.396393,10.250619,12.315953,11.236909,14.457239,13.822973,14.628498
1.671875,9.562148,9.623570,9.944712,12.549670,11.280941,14.157056,14.190633,14.397945
1.675781,9.461985,9.910221,9.655019,12.679785,11.451352,13.802133,14.507505,14.267565
1.679688,9.293378,10.232281,9.421440,12.687710,11.723118,13.443078,14.740959,14.225973
1.683594,9.061063,10.556129,9.278341,12.573394,12.056452,13.126031,14.879061,14.245360
1.687500,8.782494,10.844133,9.248146,12.355385,12.404675,12.883972,14.930727,14.291103
1.691406,8.485625,11.061166,9.337113,12.067245,12.723270,12.731319,14.920921,14.332543
1.695312,8.204629,11.180815,9.534159,11.751073,12.978155,12.662959,14.882226,14.352053
1.699219,7.974313,11.190083,9.812976,11.449502,13.151393,12.657802,14.845004,14.350001
1.703125,7.824283,11.091662,10.137001,11.197865,13.243142,12.685885,14.828672,14.344314
1.707031,7.773935,10.903330,10.466227,11.018160,13.269528,12.717221,14.836306,14.364773
1.710938,7.829208,10.654611,10.764464,10.916045,13.257024,12.730217,14.853951,14.443575
1.714844,7.981713,10.381337,11.005590,10.881442,13.234717,12.717582,14.854785,14.604681
1.718750,8.210381,10.119196,11.177531,10.892507,13.226313,12.688285,14.807085,14.854829
1.722656,8.485327,9.897530,11.283220,10.922038,13.243768,12.665105,14.683945,15.178699
1.726562,8.773181,9.734572,11.338388,10.944820,13.284039,12.678341,14.472247,15.539650
1.730469,9.042887,9.635051,11.366741,10.944252,13.329725,12.757246,14.178534,15.886073
1.734375,9.270872,9.590566,11.393579,10.916749,13.353452,12.921275,13.830187,16.161908
1.738281,9.444636,9.582629,11.439279,10.872919,13.324985,13.173320,13.471440,16.318838
1.742188,9.564092,9.587680,11.514042,10.835239,13.219412,13.496657,13.155053,16.327180
1.746094,9.640451,9.583037,11.615052,10.832749,13.024453,13.856454,12.931516,16.182781
1.750000,9.692906,9.552518,11.726685,10.893915,12.745171,14.205638,12.838328,15.908225
1.753906,9.743794,9.490577,11.823719,11.039282,12.404899,14.493849,12.891855,15.548008
1.757812,9.813219,9.404079,11.876899,11.275559,12.042064,14.677505,13.083712,15.158873
1.761719,9.914190,9.311331,11.859665,11.592500,11.703521,14.728705,13.382543,14.797644
1.765625,10.049268,9.238550,11.754607,11.963341,11.435797,14.640933,13.740756,14.509521
1.769531,10.209384,9.214462,11.558267,12.348787,11.276139,14.430285,14.104639,14.319630
1.773438,10.375086,9.264131,11.283224,12.703770,11.245305,14.131933,14.425458,14.229790
1.777344,10.519998,9.403263,10.956954,12.985590,11.343667,13.792651,14.668946,14.221106
1.781250,10.615826,9.634163,10.617658,13.161754,11.551487,13.461124,14.821000,14.261532
1.785156,10.637964,9.944181,10.307835,13.215865,11.833251,13.178242,14.888358,14.316294
1.789062,10.570611,10.307019,10.066891,13.150348,12.145118,12.969578,14.894255,14.358370
1.792969,10.410400,10.686679,9.924246,12.985450,12.443802,12.841705,14.870295,14.376240
1.796875,10.167821,11.043312,9.894337,12.754761,12.694944,12.783076,14.846679,14.376893
1.800781,9.866135,11.339862,9.974490,12.498228,12.879135,12.769138,14.843306,14.383290
1.804688,9.537950,11.548225,10.146080,12.254181,12.994333,12.770317,14.864038,14.427013
1.808594,9.220077,11.653734,10.378702,12.052058,13.054218,12.760881,14.895568,14.538048
1.812500,8.947610,11.657132,10.636468,11.907370,13.082979,12.726474,14.911200,14.734454
1.816406,8.748325,11.573666,10.885120,11.819930,13.107817,12.668447,14.878564,15.014736
1.820312,8.638424,11.429520,11.098480,11.775664,13.150992,12.603938,14.769320,15.355060
1.824219,8.620409,11.256323,11.262929,11.751506,13.223285,12.561627,14.568339,15.712223
1.828125,8.683439,11.084844,11.379022,11.722229,13.320467,12.574200,14.279994,16.031830
1.832031,8.806093,10.939130,11.459945,11.667633,13.423611,12.669346,13.929838,16.259775
1.835938,8.960964,10.832263,11.527222,11.578443,13.503227,12.861468,13.561108,16.354260
1.839844,9.120181,10.764543,11.604622,11.459548,13.526274,13.146192,13.226728,16.295395
1.843750,9.260810,10.724449,11.711619,11.329822,13.464462,13.499060,12.978622,16.090004
1.847656,9.369069,10.692119,11.857844,11.218526,13.301890,13.878879,12.856822,15.770439
1.851562,9.442573,10.644627,12.039755,11.159034,13.040245,14.235046,12.880919,15.387642
1.855469,9.490181,10.561920,12.240282,11.181270,12.700292,14.517281,13.045897,15.000173
1.859375,9.529510,10.432189,12.431571,11.304490,12.319202,14.685572,13.323316,14.661839
1.863281,9.582608,10.255528,12.580290,11.532038,11.944239,14.718115,13.667562,14.410930
1.867188,9.670672,10.045093,12.654404,11.849265,11.624117,14.615443,14.025683,14.263607
1.871094,9.808844,9.825492,12.630029,12.225122,11.399866,14.399840,14.348464,14.212921
1.875000,10.002145,9.628666,12.496900,12.617167,11.297203,14.110192,14.600155,14.233508
1.878906,10.243367,9.488070,12.261309,12.978985,11.322031,13.793496,14.764593,14.290578
1.882812,10.513365,9.432286,11.945847,13.268477,11.460021,13.494989,14.846394,14.350729
1.886719,10.783744,9.479341,11.585966,13.455318,11.680331,13.249152,14.867074,14.391710
1.890625,11.021457,9.632860,11.224016,13.526032,11.942581,13.073627,14.857237,14.408563
1.894531,11.194469,9.880842,10.901940,13.485661,12.205515,12.967358,14.846887,14.414537
1.898438,11.277419,10.197322,10.654085,13.355714,12.435396,12.913270,14.856384,14.436578
1.902344,11.256216,10.546618,10.501557,13.168906,12.612296,12.884713,14.890367,14.506603
1.906250,11.130699,10.889350,10.449235,12.961847,12.732911,12.854003,14.936201,14.650925
1.910156,10.914841,11.189068,10.486003,12.767296,12.809362,12.800935,14.967344,14.880658
1.914062,10.634470,11.418228,10.588093,12.607645,12.864355,12.719119,14.950813,15.185770
1.917969,10.322908,11.562353,10.724792,12.491031,12.923906,12.618580,14.856840,15.534469
1.921875,10.015359,11.621613,10.865287,12.410876,13.009400,12.523922,14.668254,15.878321
1.925781,9.743081,11.609569,10.985206,12.348879,13.130893,12.468479,14.387171,16.161962
1.929688,9.528439,11.549368,11.071463,12.280748,13.283266,12.485821,14.037182,16.335115
1.933594,9.381734,11.468205,11.124429,12.183321,13.446209,12.600667,13.660350,16.363983
1.937500,9.300382,11.391210,11.156974,12.041445,13.588072,12.821414,13.309576,16.239204
1.941406,9.270554,11.335995,11.190650,11.853022,13.672772,13.136133,13.038043,15.978382
1.945312,9.270922,11.308981,11.249839,11.631027,13.668196,13.513107,12.888181,15.622541
1.949219,9.277743,11.304255,11.355166,11.401996,13.554174,13.905894,12.882747,15.227347
1.953125,9.270272,11.305163,11.517614,11.201239,13.328187,14.261883,13.020103,14.851222
1.957031,9.235428,11.288318,11.734656,11.065775,13.007449,14.532429,13.274814,14.543228
1.960938,9.170800,11.229183,11.989261,11.026502,12.626809,14.682336,13.603393,14.333638
1.964844,9.085377,11.108077,12.252085,11.101287,12.232856,14.696541,13.953826,14.229387
1.968750,8.997883,10.915347,12.486413,11.290508,11.875462,14.582513,14.276600,14.215362
1.972656,8.932997,10.654633,12.654907,11.576027,11.598557,14.367890,14.534636,14.260998
1.976562,8.916226,10.343496,12.726767,11.923884,11.432139,14.093912,14.709829,14.330319
1.980469,8.968405,10.011241,12.683852,12.290171,11.387207,13.806230,14.804732,14.392722
1.984375,9.100921,9.694311,12.524482,12.628895,11.454690,13.545223,14.839162,14.431639
1.988281,9.312590,9.430123,12.264144,12.900186,11.608531,13.338035,14.842706,14.448820
1.992188,9.588846,9.250531,11.932915,13.077162,11.812179,13.194144,14.845143,14.463139
1.996094,9.903414,9.176191,11.570136,13.150041,12.026975,13.105377,14.867276,14.504274
